alpha_deg,0.1,0.6,1.1,1.6,2.1,2.6,3.1,3.6,4.1,4.6,5.1,5.6,6.1,6.6,7.1,7.6,8.1,8.6,9.1,9.6,10.1
1,-0.00041426822,0.0033264568,0.0050351658,0.0065326794,0.0078255749,0.0088848845,0.0096999706,0.010249407,0.010595746,0.010857071,0.011114889,0.011371504,0.011528865,0.011373923,0.010641424,0.009164067,0.0069638495,0.0041938315,0.0010376388,-0.002346207,-0.0058306278
2,-0.00069977218,0.0064250578,0.0093309452,0.011422014,0.013075654,0.014683649,0.01628077,0.017732561,0.018990374,0.0199632,0.020062846,0.018149265,0.013661808,0.0074422927,0.00066581927,-0.0059572029,-0.012126223,-0.017749508,-0.022822576,-0.027372821,-0.03143697
3,-0.00076982418,0.0088200171,0.0119512,0.013726084,0.015171237,0.016595045,0.01829094,0.020330423,0.020681244,0.015583681,0.0054058441,-0.0062144345,-0.017065012,-0.026439368,-0.034258549,-0.040619839,-0.045651316,-0.049477037,-0.052220635,-0.054013253,-0.055000639
4,-0.00064716768,0.010010805,0.012578278,0.013979424,0.014745254,0.014782068,0.015637808,0.010545775,-0.0046819424,-0.020201724,-0.033710494,-0.044397497,-0.051908433,-0.056298175,-0.058062064,-0.058018931,-0.057004739,-0.055617341,-0.054180168,-0.052832729,-0.05162086
5,-0.00052220288,0.0097047471,0.011430114,0.01209782,0.01094082,0.0093330385,-0.00027324319,-0.024712465,-0.040015224,-0.051225747,-0.05728432,-0.057982362,-0.056073278,-0.053763644,-0.051771929,-0.050159041,-0.048849066,-0.047770597,-0.046874523,-0.046127167,-0.045504643
6,-0.00069551164,0.0076624446,0.008090477,0.0066923381,0.0038883327,-0.0017142396,-0.034327011,-0.046042185,-0.054234926,-0.055793935,-0.053166571,-0.049799251,-0.046977911,-0.044880288,-0.043382282,-0.04232117,-0.041570539,-0.041044231,-0.04068537,-0.040452818,-0.04031689
7,-0.0014261398,0.0038513514,0.0024624073,-0.00082236797,-0.0012295921,-0.035110393,-0.046796632,-0.050396286,-0.050992967,-0.047973157,-0.043917902,-0.040630339,-0.038724916,-0.03783221,-0.037420266,-0.037180537,-0.036998925,-0.036854626,-0.036753663,-0.036703951,-0.036707446
8,-0.0028705568,-0.0011284458,-0.0041573283,-0.0073457665,-0.015638565,-0.049800014,-0.0494074,-0.047862598,-0.045600483,-0.04167314,-0.037743355,-0.035579075,-0.035101218,-0.03532,-0.035615612,-0.035791887,-0.03583854,-0.035799637,-0.035724692,-0.035651391,-0.035603457
9,-0.005129081,-0.0067312273,-0.011069921,-0.01408246,-0.015572707,-0.022774951,-0.043722375,-0.046797129,-0.043143352,-0.037565602,-0.033489002,-0.0326151,-0.033239277,-0.034022967,-0.034624671,-0.035038496,-0.035314909,-0.035507293,-0.035658585,-0.035796268,-0.035933085
10,-0.0082718746,-0.013090861,-0.018533565,-0.021544174,-0.02352578,-0.027974208,-0.044950857,-0.052684513,-0.046882515,-0.03813757,-0.032093444,-0.030914042,-0.030827532,-0.031100019,-0.031579136,-0.032191005,-0.032884081,-0.033608941,-0.034320259,-0.034984467,-0.035582864
